method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
gsp,0.4,mae,0.2127,0.1289,0.2674,0.1662,0.2591,32
gsp,0.4,rmse,0.3921,0.2357,0.4964,0.3072,0.4771,32
gsp,0.4,snr,-0.368,1.5883,-0.8558,-0.9406,0.2047,32
gsp,0.4,dtw,,,,,,0
heat_diffusion_temporal,0.1,mae,0.1081,0.1805,0.0672,0.0431,0.1732,32
heat_diffusion_temporal,0.1,rmse,0.3421,0.5373,0.2332,0.1484,0.5359,32
heat_diffusion_temporal,0.1,snr,-1.5514,5.4852,0.0122,-3.5291,0.4262,32
heat_diffusion_temporal,0.1,dtw,,,,,,0
heat_diffusion_temporal,0.2,mae,0.1953,0.3261,0.1298,0.0777,0.3129,32
heat_diffusion_temporal,0.2,rmse,0.4582,0.7232,0.3178,0.1975,0.719,32
heat_diffusion_temporal,0.2,snr,-1.06,5.756,-0.0113,-3.1352,1.0153,32
heat_diffusion_temporal,0.2,dtw,,,,,,0
heat_diffusion_temporal,0.3,mae,0.304,0.5052,0.2001,0.1218,0.4861,32
heat_diffusion_temporal,0.3,rmse,0.5723,0.9017,0.3984,0.2472,0.8974,32
heat_diffusion_temporal,0.3,snr,-1.2468,5.6771,-0.0354,-3.2936,0.8,32
heat_diffusion_temporal,0.3,dtw,,,,,,0
heat_diffusion_temporal,0.4,mae,0.3901,0.6475,0.267,0.1566,0.6235,32
heat_diffusion_temporal,0.4,rmse,0.6469,1.0157,0.4591,0.2807,1.0131,32
heat_diffusion_temporal,0.4,snr,-1.3103,5.5999,-0.0165,-3.3292,0.7087,32
heat_diffusion_temporal,0.4,dtw,,,,,,0
idw,0.1,mae,0.053,0.032,0.0643,0.0414,0.0645,32
idw,0.1,rmse,0.1819,0.1086,0.2266,0.1427,0.2211,32
idw,0.1,snr,0.3333,0.8342,0.1955,0.0325,0.634,32
idw,0.1,dtw,,,,,,0
idw,0.2,mae,0.0972,0.0571,0.1271,0.0766,0.1178,32
idw,0.2,rmse,0.2468,0.1448,0.3275,0.1946,0.299,32
idw,0.2,snr,0.7539,1.6532,0.0577,0.1578,1.3499,32
idw,0.2,dtw,,,,,,0
idw,0.3,mae,0.1584,0.093,0.2071,0.1248,0.1919,32
idw,0.3,rmse,0.323,0.1898,0.4223,0.2545,0.3914,32
idw,0.3,snr,0.6197,2.1759,-0.4962,-0.1648,1.4042,32
idw,0.3,dtw,,,,,,0
idw,0.4,mae,0.2001,0.1182,0.2596,0.1574,0.2427,32
