method,missing_ratio,metric,mean,median,std,ci_lo,ci_hi,n,family
gsp,0.2,mae,5.348475376759177e-06,5.319353632462793e-06,4.99555011377729e-07,5.022099435992394e-06,5.67485131752596e-06,9,instant
gsp,0.2,rmse,1.653102080128025e-05,1.6441011569336323e-05,1.5440202492757713e-06,1.5522260905086745e-05,1.7539780697473752e-05,9,instant
gsp,0.2,snr,3.0969127817195,3.374459753692337,1.1779559514524427,2.3273148934372374,3.8665106700017624,9,instant
gsp,0.3,mae,1.0390208397352549e-05,1.0474717709848309e-05,7.703151416956999e-07,9.886935838111359e-06,1.0893480956593739e-05,9,instant
gsp,0.3,rmse,2.3658053615135073e-05,2.3850477652222944e-05,1.7539741481442085e-06,2.2512123838347523e-05,2.4803983391922624e-05,9,instant
gsp,0.3,snr,3.8576020778373836,4.331316221296937,1.1688044104678463,3.093983196331724,4.621220959343043,9,instant
gsp,0.4,mae,1.7101261419385733e-05,1.750593758228468e-05,1.7304029910505276e-06,1.5970731465232722e-05,1.8231791373538744e-05,9,instant
gsp,0.4,rmse,3.503282130078186e-05,3.586182141672969e-05,3.5448203075296315e-06,3.271687203319583e-05,3.7348770568367885e-05,9,instant
gsp,0.4,snr,0.1570839989847194,-0.020902537896804296,1.4431621068255394,-0.7857819108079664,1.0999499087774052,9,instant
heat_diffusion_temporal,0.1,mae,2.0322462703222483e-06,1.98979354778354e-06,2.392827233410882e-07,1.8759148910727373e-06,2.1885776495717593e-06,9,tv_time
heat_diffusion_temporal,0.1,rmse,8.995443791012836e-06,8.807532963004842e-06,1.0591503202187818e-06,8.303465581803232e-06,9.68742200022244e-06,9,tv_time
heat_diffusion_temporal,0.1,snr,1.0021668322468231,1.1736850198198527,1.4102540497996126,0.08080085304440954,1.9235328114492367,9,tv_time
heat_diffusion_temporal,0.2,mae,5.1978658486886255e-06,5.387038601574014e-06,5.037360589285823e-07,4.868758290188618e-06,5.526973407188633e-06,9,tv_time
heat_diffusion_temporal,0.2,rmse,1.659367662615342e-05,1.719759207515473e-05,1.608127933679304e-06,1.5543033042816276e-05,1.7644320209490565e-05,9,tv_time
heat_diffusion_temporal,0.2,snr,1.9833922745190735,2.278906020745705,1.1071990947801997,1.2600221992626763,2.7067623497754707,9,tv_time
heat_diffusion_temporal,0.3,mae,1.054314003987991e-05,1.0751244694276925e-05,7.059276298530544e-07,1.0081933988375915e-05,1.1004346091383906e-05,9,tv_time
heat_diffusion_temporal,0.3,rmse,2.5949980719151724e-05,2.6462191668521768e-05,1.7375097280802022e-06,2.4814807696805993e-05,2.7085153741497454e-05,9,tv_time
heat_diffusion_temporal,0.3,snr,1.6065571722518817,1.8067705794922135,1.114210866551285,0.8786060727717088,2.3345082717320547,9,tv_time
heat_diffusion_temporal,0.4,mae,1.3820703755899623e-05,1.3744917151875536e-05,1.2746120073020387e-06,1.2987957244462291e-05,1.4653450267336955e-05,9,tv_time
heat_diffusion_temporal,0.4,rmse,2.9416737752522976e-05,2.9255429421550375e-05,2.712953538202826e-06,2.7644274774230463e-05,3.118920073081549e-05,9,tv_time
heat_diffusion_temporal,0.4,snr,1.9929751689407555,2.0925743862489323,0.8314312690053793,1.4497734065239078,2.5361769313576032,9,tv_time
idw,0.1,mae,1.9610955910023843e-06,1.953346352275995e-06,2.131527118527712e-07,1.8218358192585738e-06,2.100355362746195e-06,9,instant
idw,0.1,rmse,8.590898664663549e-06,8.556951862206728e-06,9.337501731312394e-07,7.98084855155114e-06,9.200948777775959e-06,9,instant
idw,0.1,snr,1.7592334162518353,1.634941070856267,1.048627096123923,1.074130380117539,2.4443364523861315,9,instant
idw,0.2,mae,4.823120779404058e-06,4.9461866613085326e-06,4.2263986483237066e-07,4.546996067713576e-06,5.09924549109454e-06,9,instant
idw,0.2,rmse,1.5685646276577972e-05,1.6085878404396925e-05,1.374499981516203e-06,1.4787639621987386e-05,1.6583652931168558e-05,9,instant
idw,0.2,snr,4.318111058532448,4.692771003709828,1.2087163775139134,3.5284163585566914,5.107805758508205,9,instant
idw,0.3,mae,8.481009659325483e-06,8.492760433596057e-06,6.06254852919557e-07,8.08492315541804e-06,8.877096163232926e-06,9,instant
idw,0.3,rmse,1.9892708309984774e-05,1.9920270444019605e-05,1.4220065104371838e-06,1.896366405649915e-05,2.08217525634704e-05,9,instant
idw,0.3,snr,4.566344445056261,4.99745132256999,1.265378602477768,3.739630424770786,5.393058465341737,9,instant
idw,0.4,mae,1.4040486324525699e-05,1.3879060428840716e-05,1.35893626145001e-06,1.3152647967045026e-05,1.4928324682006372e-05,9,instant
idw,0.4,rmse,2.875146708127129e-05,2.8420906499637858e-05,2.7827676537369315e-06,2.6933392214163163e-05,3.056954194837942e-05,9,instant
idw,0.4,snr,2.2829864331326304,2.7234883437224218,1.0416577566179366,1.602436698808912,2.9635361674563487,9,instant
linear,0.1,mae,2.1113200937235156e-06,2.1002195190759564e-06,1.6435496603651556e-07,2.003941515912992e-06,2.218698671534039e-06,9,instant
linear,0.1,rmse,9.98681796397084e-06,9.934310805709901e-06,7.77420312609518e-07,9.478903359732623e-06,1.0494732568209058e-05,9,instant
linear,0.1,snr,0.3813244666192389,0.5538340052144606,1.0286606514270566,-0.290733825646438,1.0533827588849158,9,instant
linear,0.2,mae,3.3499432383497783e-06,3.4328142624700527e-06,2.395520571600409e-07,3.1934358943385516e-06,3.506450582361005e-06,9,instant
linear,0.2,rmse,1.1484643487448297e-05,1.1768751037858594e-05,8.212586833331435e-07,1.094808781433731e-05,1.2021199160559285e-05,9,instant
linear,0.2,snr,7.17052054304967,7.3443445106154215,1.0094545328799378,6.511010248234777,7.830030837864562,9,instant
linear,0.3,mae,8.766710547026636e-06,8.975216587192645e-06,7.737988187665345e-07,8.261161985432501e-06,9.272259108620771e-06,9,instant
linear,0.3,rmse,2.2354493758038958e-05,2.288616945879371e-05,1.9731324276425725e-06,2.1065380571979145e-05,2.364360694409877e-05,9,instant
linear,0.3,snr,4.211016773783747,4.578245258075718,1.2140224318053048,3.417855451670948,5.004178095896546,9,instant
linear,0.4,mae,1.5521996402588848e-05,1.5392469499077834e-05,1.3939506718596584e-06,1.4611281963640537e-05,1.6432710841537157e-05,9,instant
linear,0.4,rmse,3.412879209874616e-05,3.3843996467664555e-05,3.064931304060293e-06,3.212637031342677e-05,3.613121388406555e-05,9,instant
linear,0.4,snr,1.6868938483317515,1.2939812502852057,1.2101227472029907,0.8962803201591308,2.4775073765043722,9,instant
mean,0.1,mae,2.402376546013025e-06,2.3763390044918873e-06,1.9775213624640286e-07,2.2731784836653754e-06,2.531574608360675e-06,9,instant
