method,mae_mean,mae_std,mae_median,time_mean_sec
tv,0.02653901554126959,0.010448343569844242,0.02571216784908631,0.28349863129997177
mean,0.026548274361428516,0.010456764061355274,0.025906918472672257,0.0036052183999572664
nearest,0.02723315579437281,0.010482945941775451,0.02488646336183981,0.006798715649983933
trss,0.03417872490738129,0.012381807961222391,0.03239013176271815,0.03442800294997141
tikhonov,0.06782928797807086,0.006933477395045156,0.06673521719067965,0.012442301999999471
graph_time_tikhonov,0.13767909971661593,0.0025905027298584126,0.13672056873971783,0.01618590610000865
temporal_laplacian,0.14229929462075575,0.0023436302756313595,0.14152886503907813,7.288444235500037
