method,mae_mean,mae_std,mae_median,time_mean_sec
trss,1.4098955661473107e-06,6.155698108523186e-07,1.6782221888256203e-06,0.021276874999784923
tv,2.3790242902146397e-06,1.419331093934078e-06,2.4174203083732225e-06,0.20879550833342364
mean,2.4114917458428276e-06,1.4603925379911424e-06,2.4175850550333655e-06,0.0027356333334864757
nearest,2.6290010028415257e-06,1.708004356794951e-06,2.5542831420898434e-06,0.006046008333062976
tikhonov,4.205841834049407e-06,1.8869147555694977e-06,5.420655795291181e-06,0.008787791666994357
graph_time_tikhonov,8.386284970318099e-06,2.7869901657831243e-06,9.833092626213293e-06,0.010958024999884705
temporal_laplacian,1.8852502609655015e-05,7.416541465725211e-06,1.4743357594892626e-05,1.8920900750000935
