method,missing_ratio,metric,mean,median,std,ci_lo,ci_hi,n,family
nearest,0.1,mae,3.3011028712261633e-06,3.3790077866545365e-06,2.3684793415398585e-07,3.146362220912226e-06,3.4558435215401006e-06,9,instant
nearest,0.1,rmse,1.6380452693269588e-05,1.676702585730844e-05,1.1752667312263813e-06,1.5612611762201687e-05,1.714829362433749e-05,9,instant
nearest,0.1,snr,-2.5831434405933544,-2.1851244260844713,1.1195830866450356,-3.3146043905347775,-1.8516824906519314,9,instant
nearest,0.2,mae,4.960009408792861e-06,4.817284215282755e-06,4.2346866631663203e-07,4.683343213465995e-06,5.2366756041197275e-06,9,instant
nearest,0.2,rmse,1.7136650071047197e-05,1.664353977710918e-05,1.4630686663328931e-06,1.6180778542376374e-05,1.809252159971802e-05,9,instant
nearest,0.2,snr,3.8835983122254203,4.300447264807046,1.2174038024749638,3.088227827941777,4.678968796509063,9,instant
nearest,0.3,mae,8.37652951390815e-06,8.354964052632151e-06,6.688933315449951e-07,7.93951920396542e-06,8.81353982385088e-06,9,instant
nearest,0.3,rmse,1.9738874772293156e-05,1.9688056836437153e-05,1.576213834794757e-06,1.870908173356058e-05,2.0768667811025732e-05,9,instant
nearest,0.3,snr,4.8110359667618505,4.903966162691063,0.6923085229332935,4.358727731778766,5.2633442017449354,9,instant
nearest,0.4,mae,1.506110061657741e-05,1.4961055290839122e-05,1.3801271470697824e-06,1.4159417547158486e-05,1.5962783685996337e-05,9,instant
nearest,0.4,rmse,3.7438223952472076e-05,3.718953566562367e-05,3.430659586591794e-06,3.51968596892321e-05,3.967958821571205e-05,9,instant
nearest,0.4,snr,1.718147987356022,1.5180836800376074,1.147823388732492,0.9682367067174605,2.468059267994583,9,instant
puy,0.1,mae,3.060233707003691e-05,3.137350839955002e-05,2.168941973535971e-06,2.9185294980660076e-05,3.2019379159413745e-05,9,instant
puy,0.1,rmse,4.706903477474145e-05,4.8255162815977746e-05,3.336019891001018e-06,4.488950177928745e-05,4.924856777019545e-05,9,instant
puy,0.1,snr,2.8415409075083744,2.5331491264826957,1.2313961160302542,2.0370287783686085,3.6460530366481403,9,instant
puy,0.2,mae,2.7295409223094893e-05,2.6841203320978522e-05,2.1364235671240086e-06,2.5899612492573875e-05,2.869120595361591e-05,9,instant
puy,0.2,rmse,4.161766574631378e-05,4.0925132094966725e-05,3.257432822581911e-06,3.9489476302226935e-05,4.374585519040063e-05,9,instant
puy,0.2,snr,3.38970931022567,3.628440092230417,1.0691202914535416,2.6912173864760227,4.088201233975317,9,instant
puy,0.3,mae,2.8272973476100958e-05,2.83615888446367e-05,2.4947872519177202e-06,2.664304580484805e-05,2.9902901147353867e-05,9,instant
puy,0.3,rmse,4.2846536075674366e-05,4.29808290458862e-05,3.7807481438335943e-06,4.037644728836975e-05,4.5316624862978984e-05,9,instant
puy,0.3,snr,3.050121783279388,3.867938189432342,1.338546780100741,2.1756045536135704,3.9246390129452053,9,instant
puy,0.4,mae,2.995857632603854e-05,3.0602033690838696e-05,1.952808155446286e-06,2.86827416644803e-05,3.123441098759678e-05,9,instant
puy,0.4,rmse,4.425373374117904e-05,4.5204225866898565e-05,2.8846181213094473e-06,4.23691165685902e-05,4.6138350913767876e-05,9,instant
puy,0.4,snr,3.016791427938952,3.9826610944620304,1.4569787367980822,2.0648986532308715,3.968684202647032,9,instant
rbfi_mq,0.1,mae,2.3668944792313375e-06,2.3340117622452877e-06,2.1862783987158652e-07,2.2240576238485675e-06,2.5097313346141076e-06,9,instant
rbfi_mq,0.1,rmse,9.73801090069706e-06,9.60272296992345e-06,8.994910024703611e-07,9.150343445749757e-06,1.0325678355644362e-05,9,instant
rbfi_mq,0.1,snr,0.8762649808324178,1.0130394475481066,0.5967348353548722,0.4863982217339013,1.2661317399309342,9,instant
rbfi_mq,0.2,mae,6.844760972731503e-06,6.839276203397711e-06,5.107744883058982e-07,6.511054973704983e-06,7.178466971758023e-06,9,instant
rbfi_mq,0.2,rmse,2.101335935831269e-05,2.0996521161994718e-05,1.5680734384427925e-06,1.99888847118634e-05,2.203783400476198e-05,9,instant
rbfi_mq,0.2,snr,0.820806337816775,0.4688706323508094,1.304192016336725,-0.03126577952321874,1.6728784551567688,9,instant
rbfi_mq,0.3,mae,1.031977040946109e-05,1.0464410319909526e-05,9.394509106096674e-07,9.705995814529442e-06,1.093354500439274e-05,9,instant
rbfi_mq,0.3,rmse,2.4237062820889e-05,2.4576764815880332e-05,2.2063989637514553e-06,2.279554883123805e-05,2.567857681053995e-05,9,instant
rbfi_mq,0.3,snr,2.738159453137822,3.3536991281289823,1.4470020536988921,1.7927847780545458,3.683534128221098,9,instant
rbfi_mq,0.4,mae,2.397745583547829e-05,2.4172616159703515e-05,1.401664487318801e-06,2.3061701703763337e-05,2.489320996719324e-05,9,instant
rbfi_mq,0.4,rmse,5.293808633623943e-05,5.3368966666668676e-05,3.0946333986915814e-06,5.0916259182427593e-05,5.495991349005126e-05,9,instant
rbfi_mq,0.4,snr,-1.1721321999516146,-1.2208833086844897,1.1783534723780404,-1.9419898019052675,-0.4022745979979615,9,instant
rbfi_tps,0.1,mae,1.8388487185160036e-06,1.8627634939171135e-06,1.5103156093626212e-07,1.740174765370979e-06,1.937522671661028e-06,9,instant
rbfi_tps,0.1,rmse,7.868815986318646e-06,7.971152282442744e-06,6.462954506083666e-07,7.446569625254513e-06,8.29106234738278e-06,9,instant
rbfi_tps,0.1,snr,3.281801062684834,3.9346599960252884,1.1925218239461217,2.5026868043733677,4.0609153209963,9,instant
rbfi_tps,0.2,mae,6.6700476722645816e-06,6.69824759483873e-06,4.3069536228866996e-07,6.388660035569317e-06,6.951435308959846e-06,9,instant
rbfi_tps,0.2,rmse,2.0557224019551912e-05,2.0644136760535958e-05,1.3274119589229595e-06,1.9689981539722246e-05,2.1424466499381577e-05,9,instant
rbfi_tps,0.2,snr,2.0438503723099677,2.0476561284809547,0.9448198190534792,1.4265680905283613,2.661132654091574,9,instant
rbfi_tps,0.3,mae,8.771058642346734e-06,8.743863383975907e-06,7.393740584604108e-07,8.2880009241526e-06,9.254116360540869e-06,9,instant
rbfi_tps,0.3,rmse,2.205030426774989e-05,2.198193581347669e-05,1.8587748208659913e-06,2.0835904718117442e-05,2.3264703817382335e-05,9,instant
rbfi_tps,0.3,snr,4.067282225766261,3.9759404476377065,0.9255829900509909,3.462568005599614,4.671996445932908,9,instant
