method,mae_mean,mae_std,mae_median,time_mean_sec
trss,0.1052929356734084,0.00841126985699142,0.1038938782442493,0.007382181500020124
tv,0.12590868297051258,0.010592521037957133,0.12615065157046831,0.100363793666664
mean,0.12850498138106292,0.009736897570455285,0.12864970999910816,0.0026296877500537144
nearest,0.16160522184148438,0.007797500439412779,0.16251567818024074,0.0018157998333473795
tikhonov,0.2629732618935561,0.005646523574268433,0.2633848074409092,0.00484848566668461
graph_time_tikhonov,0.4174038313348732,0.0022112875541156225,0.41808087729291454,0.007416711791639348
temporal_laplacian,0.636966303161531,0.002756071187627391,0.6366383447419068,0.012679544958302813
