dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec
bci_iv2a_real_s1,kalofolias,heat_diffusion_temporal,0.1,0,1.7119469524903564e-06,1.2770149924836663e-05,14.569778698104193,4.534782135435422e-05,{},,2,0.05189460000110557
bci_iv2a_real_s1,kalofolias,heat_diffusion_temporal,0.1,1,1.6734240354472035e-06,1.193801988340305e-05,14.368876436642644,5.045358835757905e-05,{},,2,0.050626999996893574
bci_iv2a_real_s1,kalofolias,heat_diffusion_temporal,0.1,2,1.6181220351911008e-06,1.2157852221114025e-05,14.865269636379708,4.413430904482912e-05,{},,2,0.04047510000236798
bci_iv2a_real_s1,kalofolias,heat_diffusion_temporal,0.1,3,1.6077308748238688e-06,1.1284473511980022e-05,14.608974245403493,3.9332054144702694e-05,{},,2,0.045185799994214904
bci_iv2a_real_s1,kalofolias,heat_diffusion_temporal,0.1,4,1.8017413065199215e-06,1.3165254143856439e-05,14.38995877851705,4.462998798701645e-05,{},,2,0.041318400006275624
bci_iv2a_real_s1,kalofolias,heat_diffusion_temporal,0.1,5,1.6846953866012415e-06,1.1831080511071438e-05,14.667133657600766,4.22922739405201e-05,{},,2,0.049912300004507415
bci_iv2a_real_s2,kalofolias,heat_diffusion_temporal,0.1,0,4.928334894082203e-07,2.5653366794377885e-06,21.67331663699645,1.7593104533236175e-05,{},,2,0.047282599996833596
bci_iv2a_real_s2,kalofolias,heat_diffusion_temporal,0.1,1,5.251813179476585e-07,2.7167620484238743e-06,21.21253175808236,1.9001005814842484e-05,{},,2,0.041807400004472584
bci_iv2a_real_s2,kalofolias,heat_diffusion_temporal,0.1,2,5.261309034729936e-07,2.526318683672333e-06,21.255053017248354,2.0118699571357945e-05,{},,2,0.041018500000063796
bci_iv2a_real_s2,kalofolias,heat_diffusion_temporal,0.1,3,5.204699064153325e-07,2.687637118611262e-06,21.352481867284258,1.7054387033494093e-05,{},,2,0.04155470000114292
bci_iv2a_real_s2,kalofolias,heat_diffusion_temporal,0.1,4,5.648237283761139e-07,3.0218595107789223e-06,21.19456180519933,1.9963132150520817e-05,{},,2,0.042511200001172256
bci_iv2a_real_s2,kalofolias,heat_diffusion_temporal,0.1,5,5.159454859304883e-07,2.9122933848097552e-06,21.556367043925558,1.4794467222251949e-05,{},,2,0.039206499997817446
bci_iv2a_real_s3,kalofolias,heat_diffusion_temporal,0.1,0,4.250576013269561e-07,1.8203135393187186e-06,13.937347995984254,1.1921826675467323e-05,{},,2,0.03876170000148704
bci_iv2a_real_s3,kalofolias,heat_diffusion_temporal,0.1,1,4.0412554905572604e-07,1.7584856305446292e-06,14.218567183020374,1.1043044252143985e-05,{},,2,0.03943759999674512
bci_iv2a_real_s3,kalofolias,heat_diffusion_temporal,0.1,2,4.0956533886463637e-07,1.7826252395648325e-06,14.13438483627315,1.2940500272408812e-05,{},,2,0.038903799999388866
bci_iv2a_real_s3,kalofolias,heat_diffusion_temporal,0.1,3,4.254257122833444e-07,1.8455292298552411e-06,13.836268954348142,1.274797491138898e-05,{},,2,0.03975979999813717
bci_iv2a_real_s3,kalofolias,heat_diffusion_temporal,0.1,4,4.1624047387031984e-07,1.8021729373312255e-06,14.192877314965722,1.1852081204629612e-05,{},,2,0.03957850000006147
bci_iv2a_real_s3,kalofolias,heat_diffusion_temporal,0.1,5,4.398985846393979e-07,1.8920008953804175e-06,13.746101678758874,1.1463700290233696e-05,{},,2,0.0382229999959236
