method,mae_mean,mae_std,mae_median,time_mean_sec
trss,11.776407298093444,21.722614036846355,0.08880757436199485,0.02858453069165421
tv,12.196146182966396,23.055463701069538,0.08899643980036448,0.26825683227500197
mean,14.390902560817072,26.171657629390154,0.0917568727467673,0.003519456808311361
nearest,22.402781731354715,40.70176215795382,0.11683599019549668,0.00790004870835522
tikhonov,33.25211255649681,58.43992952247397,0.15425732180474772,0.010906673091674672
graph_time_tikhonov,48.26961705881864,84.02390895205082,0.2451962425349411,0.014226842716643281
temporal_laplacian,59.22162086331185,103.57610776561026,0.3390505977865664,5.504927241041639
