dataset,data_source,graph,graph_method,method,best_params,family,missing_ratio,n_missing,missing_indices,outer_n_times,mae,rmse,snr,seed
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,tikhonov,{'alpha': 0.05},instant,0.1,2,"1,20",320,5.864868589009031e-06,1.0168318404077804e-05,20.448798043435094,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,bgsrp,{'bandwidth': 8},instant,0.1,2,"1,20",320,2.558615143419079e-05,3.84387157161561e-05,4.1452053778007185,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,gsmooth,"{'lam': 0.7, 'n_iter': 30}",instant,0.1,2,"1,20",320,2.062233987051922e-06,9.13721869873572e-06,4.094719555478413,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,puy,{'alpha': 0.1},instant,0.1,2,"1,20",320,1.6522038845483706e-05,2.518227164192073e-05,7.284644295511631,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,sobolev,"{'alpha': 0.5, 'order': 2}",instant,0.1,2,"1,20",320,2.235744254164534e-05,3.432421355673472e-05,4.277391513752638,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,graph_time_tikhonov,"{'alpha': 0.3, 'beta': 0.1}",tv_time,0.1,2,"1,20",320,1.5000910364583316e-05,2.189436136534224e-05,8.95804493566591,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,trss,"{'alpha': 0.5, 'beta': 0.1, 'n_iter': 40, 'lr': 0.02}",tv_time,0.1,2,"1,20",320,1.4530736962513972e-06,6.6260421225310285e-06,4.620264093674395,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,tv,"{'lam': 0.1, 'n_iter': 20}",tv_time,0.1,2,"1,20",320,2.199531841523316e-06,9.524536467728793e-06,0.5711444412182116,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,temporal_laplacian,"{'alpha': 0.3, 'beta': 0.3}",tv_time,0.1,2,"1,20",320,2.0075600672340633e-05,2.9188352876069998e-05,4.0800633948630605,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,heat_diffusion_temporal,"{'alpha': 0.5, 'beta': 0.5, 'n_iter': 15}",tv_time,0.1,2,"1,20",320,2.033044899404614e-06,8.998978806982702e-06,2.7071351194781514,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,spline_temporal,{'alpha': 0.3},tv_time,0.1,2,"1,20",320,,,,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,wavelet_temporal,"{'alpha': 0.3, 'wavelet_level': 1}",tv_time,0.1,2,"1,20",320,2.836749052379848e-06,1.1602940614185984e-05,28.359104311735145,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,directed_tv,"{'alpha': 0.3, 'beta': 0.1, 'n_iter': 15}",tv_time,0.1,2,"1,20",320,2.4575843383095763e-06,1.1118305888284037e-05,2.0640741238960385,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,linear,{},instant,0.2,4,"1,5,10,15",320,3.661382198305529e-06,1.2552352749577601e-05,8.575529162306982,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,nearest,{},instant,0.2,4,"1,5,10,15",320,4.482676559537348e-06,1.5487482633863158e-05,2.173907145687829,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,mean,{},instant,0.2,4,"1,5,10,15",320,5.205008201001174e-06,1.5446211966745474e-05,4.198558658570647,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,idw,{'power': 3.0},instant,0.2,4,"1,5,10,15",320,5.3781473006991066e-06,1.7490691201915586e-05,1.721195123477472,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,spherical_spline,{},instant,0.2,4,"1,5,10,15",320,6.699484362470653e-06,2.163665037369313e-05,1.0068213560825985,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,rbfi_tps,{},instant,0.2,4,"1,5,10,15",320,6.397138853489672e-06,1.9716113430823188e-05,1.2010289079826066,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,rbfi_mq,{},instant,0.2,4,"1,5,10,15",320,7.089180157208417e-06,2.1763724225389923e-05,0.9587413713594519,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,spline_surface,{},instant,0.2,4,"1,5,10,15",320,8.941414833966509e-06,3.06986598191682e-05,-3.6781981865885927,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,gsp,{},instant,0.2,4,"1,5,10,15",320,4.703769166367417e-06,1.4538368498717236e-05,2.112528618614168,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,tikhonov,{'alpha': 0.05},instant,0.2,4,"1,5,10,15",320,8.710496542539066e-06,1.6767299249605626e-05,17.77161341600065,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,bgsrp,{'bandwidth': 8},instant,0.2,4,"1,5,10,15",320,2.177011292351524e-05,3.1392099811517165e-05,3.7888738080791837,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,gsmooth,"{'lam': 0.7, 'n_iter': 30}",instant,0.2,4,"1,5,10,15",320,5.115278930505504e-06,1.5487905981714247e-05,3.3111525955000958,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,puy,{'alpha': 0.1},instant,0.2,4,"1,5,10,15",320,1.6346429538069727e-05,2.4479471344432906e-05,9.746460282632528,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,sobolev,"{'alpha': 0.5, 'order': 2}",instant,0.2,4,"1,5,10,15",320,3.104907543492368e-05,4.695107323318444e-05,4.164721702496585,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,graph_time_tikhonov,"{'alpha': 0.3, 'beta': 0.1}",tv_time,0.2,4,"1,5,10,15",320,1.6187107054894025e-05,2.3372576135714602e-05,5.596321737116822,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,trss,"{'alpha': 0.5, 'beta': 0.1, 'n_iter': 40, 'lr': 0.02}",tv_time,0.2,4,"1,5,10,15",320,5.53093508546764e-06,1.6943841635582493e-05,2.892716213206358,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,tv,"{'lam': 0.1, 'n_iter': 20}",tv_time,0.2,4,"1,5,10,15",320,4.419266490535395e-06,1.3161363090077383e-05,2.790107066928054,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,temporal_laplacian,"{'alpha': 0.3, 'beta': 0.3}",tv_time,0.2,4,"1,5,10,15",320,2.510393587769786e-05,3.647287925324019e-05,4.469768755704505,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,heat_diffusion_temporal,"{'alpha': 0.5, 'beta': 0.5, 'n_iter': 15}",tv_time,0.2,4,"1,5,10,15",320,5.323078456647756e-06,1.69934055892461e-05,2.731314756792735,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,spline_temporal,{'alpha': 0.3},tv_time,0.2,4,"1,5,10,15",320,,,,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,wavelet_temporal,"{'alpha': 0.3, 'wavelet_level': 1}",tv_time,0.2,4,"1,5,10,15",320,5.877479175378508e-06,1.8477362467709062e-05,29.255529735496605,2
physionet_eegmmidb,physionet_subj02_run4_low,knn__k3,knn,directed_tv,"{'alpha': 0.3, 'beta': 0.1, 'n_iter': 15}",tv_time,0.2,4,"1,5,10,15",320,6.127746892608968e-06,1.991232632094269e-05,0.2275076582498533,2
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,linear,{},instant,0.1,2,"1,20",320,2.251169885177306e-06,1.0648325621526052e-05,1.2003652128143645,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,nearest,{},instant,0.1,2,"1,20",320,3.526737967653073e-06,1.7500080032113917e-05,-1.588582387348482,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,mean,{},instant,0.1,2,"1,20",320,2.236423393867272e-06,9.732997141415435e-06,0.1295003569112772,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,idw,{'power': 2.0},instant,0.1,2,"1,20",320,1.7929334541679838e-06,7.854237033580485e-06,1.3686344819368674,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,spherical_spline,{},instant,0.1,2,"1,20",320,2.911848057181719e-06,1.2652639398599927e-05,1.3073771901223692,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,rbfi_tps,{},instant,0.1,2,"1,20",320,2.118375167908463e-06,9.064967780335371e-06,3.8724154865104365,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,rbfi_mq,{},instant,0.1,2,"1,20",320,2.1427454732257063e-06,8.815804404794415e-06,-0.527417157507641,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,spline_surface,{},instant,0.1,2,"1,20",320,5.925685152620654e-06,2.6449901978276577e-05,-6.085505152592223,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,gsp,{},instant,0.1,2,"1,20",320,1.7587495700749832e-06,8.107624369956958e-06,3.559530765405353,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,tikhonov,{'alpha': 0.05},instant,0.1,2,"1,20",320,6.124047591503917e-06,1.061767452877566e-05,19.802652850469343,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,bgsrp,{'bandwidth': 8},instant,0.1,2,"1,20",320,2.6983898403953254e-05,4.053858597417473e-05,4.309888517550402,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,gsmooth,"{'lam': 0.7, 'n_iter': 30}",instant,0.1,2,"1,20",320,1.8943164666614184e-06,8.393220143387107e-06,3.512887890989226,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,puy,{'alpha': 0.1},instant,0.1,2,"1,20",320,1.564072356510237e-05,2.3839003961684953e-05,10.51118604710904,3
