method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
temporal_laplacian,0.1,rmse,0.5065,0.0063,0.5088,0.4909,0.5221,3
temporal_laplacian,0.1,snr,3.1945,0.0683,3.2063,3.0248,3.3642,3
temporal_laplacian,0.1,dtw,,,,,,0
temporal_laplacian,0.2,mae,0.4636,0.0083,0.4623,0.443,0.4842,3
temporal_laplacian,0.2,rmse,0.5308,0.0067,0.5297,0.5141,0.5476,3
temporal_laplacian,0.2,snr,2.8894,0.1581,2.8621,2.4967,3.2821,3
temporal_laplacian,0.2,dtw,,,,,,0
temporal_laplacian,0.3,mae,0.4903,0.0038,0.4897,0.4807,0.4998,3
temporal_laplacian,0.3,rmse,0.5617,0.0044,0.5615,0.5508,0.5727,3
temporal_laplacian,0.3,snr,2.4339,0.0215,2.4422,2.3805,2.4874,3
temporal_laplacian,0.3,dtw,,,,,,0
temporal_laplacian,0.4,mae,0.507,0.0129,0.5089,0.4749,0.5391,3
temporal_laplacian,0.4,rmse,0.5876,0.0081,0.5848,0.5675,0.6076,3
temporal_laplacian,0.4,snr,2.1999,0.2237,2.0883,1.6443,2.7555,3
temporal_laplacian,0.4,dtw,,,,,,0
tikhonov,0.1,mae,0.1873,0.0065,0.1865,0.1711,0.2035,3
tikhonov,0.1,rmse,0.2897,0.0145,0.2839,0.2536,0.3258,3
tikhonov,0.1,snr,12.129,0.2356,12.1182,11.5438,12.7142,3
tikhonov,0.1,dtw,,,,,,0
tikhonov,0.2,mae,0.2349,0.0057,0.2372,0.2208,0.249,3
tikhonov,0.2,rmse,0.3679,0.0071,0.367,0.3502,0.3857,3
tikhonov,0.2,snr,10.9099,0.2428,11.0025,10.3067,11.5131,3
tikhonov,0.2,dtw,,,,,,0
tikhonov,0.3,mae,0.2974,0.0065,0.2939,0.2812,0.3135,3
tikhonov,0.3,rmse,0.4551,0.0153,0.4478,0.4171,0.493,3
tikhonov,0.3,snr,9.4576,0.1064,9.3991,9.1932,9.722,3
tikhonov,0.3,dtw,,,,,,0
tikhonov,0.4,mae,0.3409,0.0208,0.352,0.2893,0.3925,3
tikhonov,0.4,rmse,0.5075,0.0283,0.522,0.4372,0.5778,3
tikhonov,0.4,snr,8.3094,0.2536,8.1869,7.6796,8.9393,3
tikhonov,0.4,dtw,,,,,,0
trss,0.1,mae,0.0746,0.0073,0.0714,0.0564,0.0928,3
trss,0.1,rmse,0.2576,0.0144,0.2518,0.2219,0.2933,3
trss,0.1,snr,-0.6227,0.0402,-0.6003,-0.7224,-0.5229,3
trss,0.1,dtw,,,,,,0
trss,0.2,mae,0.1357,0.009,0.1378,0.1132,0.1582,3
trss,0.2,rmse,0.3493,0.0107,0.3489,0.3228,0.3759,3
trss,0.2,snr,-0.6471,0.2081,-0.7393,-1.1641,-0.13,3
trss,0.2,dtw,,,,,,0
trss,0.3,mae,0.2162,0.0086,0.213,0.1949,0.2374,3
trss,0.3,rmse,0.4439,0.0178,0.4346,0.3997,0.4882,3
trss,0.3,snr,-0.8862,0.3077,-0.7814,-1.6506,-0.1219,3
trss,0.3,dtw,,,,,,0
trss,0.4,mae,0.2724,0.0267,0.2878,0.206,0.3388,3
trss,0.4,rmse,0.4999,0.0308,0.5175,0.4234,0.5763,3
trss,0.4,snr,-0.7985,0.2012,-0.9119,-1.2983,-0.2987,3
trss,0.4,dtw,,,,,,0
tv,0.1,mae,0.0706,0.0124,0.0659,0.0399,0.1013,3
tv,0.1,rmse,0.2404,0.0282,0.2324,0.1702,0.3105,3
tv,0.1,snr,0.0126,0.6147,-0.1384,-1.5143,1.5394,3
tv,0.1,dtw,,,,,,0
tv,0.2,mae,0.1268,0.0071,0.1241,0.1093,0.1444,3
tv,0.2,rmse,0.3202,0.0147,0.3257,0.2836,0.3568,3
tv,0.2,snr,0.0509,0.608,-0.108,-1.4595,1.5613,3
tv,0.2,dtw,,,,,,0
tv,0.3,mae,0.2065,0.0058,0.2036,0.1922,0.2208,3
tv,0.3,rmse,0.4208,0.0146,0.4165,0.3845,0.4571,3
tv,0.3,snr,-0.3856,0.2084,-0.4217,-0.9033,0.132,3
tv,0.3,dtw,,,,,,0
tv,0.4,mae,0.2606,0.0231,0.2616,0.2032,0.318,3
tv,0.4,rmse,0.4684,0.0267,0.4611,0.4021,0.5346,3
tv,0.4,snr,-0.2381,0.3639,-0.238,-1.142,0.6658,3
tv,0.4,dtw,,,,,,0
wavelet_temporal,0.1,mae,0.099,0.0148,0.0995,0.0622,0.1359,3
wavelet_temporal,0.1,rmse,0.2591,0.0215,0.2562,0.2058,0.3124,3
wavelet_temporal,0.1,snr,15.964,3.0788,14.3245,8.3158,23.6123,3
wavelet_temporal,0.1,dtw,,,,,,0
wavelet_temporal,0.2,mae,0.1543,0.0073,0.1502,0.136,0.1725,3
wavelet_temporal,0.2,rmse,0.3358,0.005,0.3336,0.3234,0.3481,3
wavelet_temporal,0.2,snr,14.2685,2.1496,13.2769,8.9286,19.6083,3
wavelet_temporal,0.2,dtw,,,,,,0
wavelet_temporal,0.3,mae,0.2193,0.0091,0.2214,0.1967,0.2418,3
wavelet_temporal,0.3,rmse,0.4059,0.0071,0.4078,0.3883,0.4234,3
wavelet_temporal,0.3,snr,12.6475,2.8527,11.3495,5.5611,19.7339,3
wavelet_temporal,0.3,dtw,,,,,,0
wavelet_temporal,0.4,mae,0.2769,0.0172,0.2778,0.2342,0.3197,3
wavelet_temporal,0.4,rmse,0.4599,0.0147,0.4599,0.4234,0.4963,3
wavelet_temporal,0.4,snr,11.0464,2.6655,9.7468,4.425,17.6678,3
wavelet_temporal,0.4,dtw,,,,,,0
