method,missing_ratio,metric,mean,median,std,ci_lo,ci_hi,n,family
temporal_laplacian,0.2,rmse,3.547344839680689e-05,3.459580790124344e-05,3.7961285105164905e-06,3.299331110326945e-05,3.7953585690344335e-05,9,tv_time
temporal_laplacian,0.2,snr,4.208866027563044,3.6970858078493247,1.25553858444881,3.388580819056488,5.0291512360696,9,tv_time
temporal_laplacian,0.3,mae,2.679739993363574e-05,2.7403625240862866e-05,2.3796345366541864e-06,2.5242705369688338e-05,2.835209449758314e-05,9,tv_time
temporal_laplacian,0.3,rmse,3.96522838714829e-05,4.054931933133266e-05,3.521160425693377e-06,3.735179239336323e-05,4.195277534960257e-05,9,tv_time
temporal_laplacian,0.3,snr,3.6283581058601087,3.048381990170867,1.333405349810454,2.757199943983945,4.499516267736272,9,tv_time
temporal_laplacian,0.4,mae,2.852456757112891e-05,2.7682880066871805e-05,2.0210112188246324e-06,2.720417357483015e-05,2.984496156742767e-05,9,tv_time
temporal_laplacian,0.4,rmse,4.1769699632790625e-05,4.0537181939057856e-05,2.9594500023287825e-06,3.983619229793582e-05,4.370320696764543e-05,9,tv_time
temporal_laplacian,0.4,snr,3.5272236076086627,3.8065941643468233,1.2954581045881155,2.6808576459444273,4.373589569272898,9,tv_time
trss,0.1,mae,1.744305884057192e-06,1.7834274306823646e-06,1.4675597384562576e-07,1.6484253144780498e-06,1.8401864536363342e-06,9,tv_time
trss,0.1,rmse,7.954066123527191e-06,8.132461077964592e-06,6.692098734859628e-07,7.516849006183029e-06,8.391283240871354e-06,9,tv_time
trss,0.1,snr,3.226702603744835,3.2489762012306915,1.1040871842948496,2.5053656433388665,3.9480395641508035,9,tv_time
trss,0.2,mae,5.298535526231749e-06,5.237524948436901e-06,5.110989272633917e-07,4.964617560419666e-06,5.6324534920438315e-06,9,tv_time
trss,0.2,rmse,1.6231893065038168e-05,1.6044989123430278e-05,1.5657351152829163e-06,1.520894612305333e-05,1.7254840007023007e-05,9,tv_time
trss,0.2,snr,2.9144192957746253,2.7374716609860497,1.0600115266019752,2.2218784317280016,3.606960159821249,9,tv_time
trss,0.3,mae,9.761847292551848e-06,9.547560418428652e-06,6.702124825459958e-07,9.323975137288465e-06,1.0199719447815232e-05,9,tv_time
trss,0.3,rmse,2.2227302510537815e-05,2.1739380600633735e-05,1.5260447279537555e-06,2.1230286621608028e-05,2.3224318399467602e-05,9,tv_time
trss,0.3,snr,3.64387218196567,3.908747797070575,1.0773792089800622,2.9399844320986963,4.347759931832644,9,tv_time
trss,0.4,mae,1.6296075227764364e-05,1.6343391724506933e-05,1.3828400651522284e-06,1.5392619718531575e-05,1.7199530736997153e-05,9,tv_time
trss,0.4,rmse,3.250323986987559e-05,3.2597614706879636e-05,2.758135422861783e-06,3.0701258060272556e-05,3.430522167947862e-05,9,tv_time
trss,0.4,snr,0.9666683767471407,1.0438935115116021,0.8678451420598271,0.3996762172680536,1.5336605362262277,9,tv_time
tv,0.1,mae,2.3324722547319305e-06,2.3281892676732554e-06,1.9567019684713086e-07,2.204634392791805e-06,2.460310116672056e-06,9,tv_time
tv,0.1,rmse,1.0100202520720988e-05,1.008165608931179e-05,8.473020896244271e-07,9.546631822166361e-06,1.0653773219275614e-05,9,tv_time
tv,0.1,snr,-0.6554457546912124,-0.9346710307238304,1.210770234337809,-1.4464823077919142,0.1355907984094895,9,tv_time
tv,0.2,mae,4.63382992904433e-06,4.677874878193398e-06,3.335062535948249e-07,4.4159391766957115e-06,4.851720681392949e-06,9,tv_time
tv,0.2,rmse,1.3800371243606836e-05,1.393154495066351e-05,9.932410516029185e-07,1.3151453756559597e-05,1.4449288730654076e-05,9,tv_time
tv,0.2,snr,3.60100927590901,3.9322454614953655,1.240104255841451,2.790807828759262,4.411210723058758,9,tv_time
tv,0.3,mae,9.40263452197333e-06,9.496884109658705e-06,8.999721979282247e-07,8.814652685993557e-06,9.990616357953104e-06,9,tv_time
tv,0.3,rmse,2.2241050988702172e-05,2.2463989557725124e-05,2.1287999119565027e-06,2.0850235046223924e-05,2.363186693118042e-05,9,tv_time
tv,0.3,snr,3.829126967586711,4.0478149018692555,0.8253535379946552,3.2898959894302027,4.3683579457432185,9,tv_time
tv,0.4,mae,1.2363265595276905e-05,1.2079635536584308e-05,8.11234786870071e-07,1.1833258867855125e-05,1.2893272322698684e-05,9,tv_time
tv,0.4,rmse,2.5545103156850324e-05,2.49590638898096e-05,1.676181438902212e-06,2.444999795010088e-05,2.664020836359977e-05,9,tv_time
tv,0.4,snr,3.815359280873535,4.294722117922104,0.9493049752008659,3.195146697075636,4.435571864671434,9,tv_time
wavelet_temporal,0.1,mae,2.7657485872463297e-06,2.7405302371402523e-06,2.1274696631498548e-07,2.626753902587206e-06,2.9047432719054535e-06,9,tv_time
wavelet_temporal,0.1,rmse,1.131253276868669e-05,1.1209384053990516e-05,8.701828644060351e-07,1.0744013297274747e-05,1.1881052240098634e-05,9,tv_time
wavelet_temporal,0.1,snr,31.060749249576745,31.409746493472397,0.9279959938079299,30.45445853362223,31.66703996553126,9,tv_time
wavelet_temporal,0.2,mae,6.858532694088512e-06,6.995065978699984e-06,7.390538544874746e-07,6.375684175823362e-06,7.341381212353662e-06,9,tv_time
wavelet_temporal,0.2,rmse,2.156155569486052e-05,2.1990783075068224e-05,2.323405246543158e-06,2.0043597600452323e-05,2.307951378926872e-05,9,tv_time
wavelet_temporal,0.2,snr,26.982511023827087,26.53870614365866,1.134077794362167,26.241580198177136,27.723441849477037,9,tv_time
wavelet_temporal,0.3,mae,1.1779973486859405e-05,1.1436779052688578e-05,1.290028942653028e-06,1.0937154577659426e-05,1.2622792396059384e-05,9,tv_time
wavelet_temporal,0.3,rmse,2.9836440107133446e-05,2.89671936532546e-05,3.2673988041544676e-06,2.770173955508586e-05,3.197114065918103e-05,9,tv_time
wavelet_temporal,0.3,snr,22.435805774858927,22.53459178787818,0.9595485537175056,21.80890071976349,23.062710829954366,9,tv_time
wavelet_temporal,0.4,mae,1.646873136601413e-05,1.603338275573886e-05,1.2116758887552243e-06,1.567710311869405e-05,1.726035961333421e-05,9,tv_time
wavelet_temporal,0.4,rmse,3.62735272019641e-05,3.531464158374669e-05,2.6688004882651842e-06,3.452991088296418e-05,3.801714352096402e-05,9,tv_time
wavelet_temporal,0.4,snr,19.928105597553095,20.106695983499655,0.8935565790345187,19.344315299250542,20.51189589585565,9,tv_time
