method,mae_mean,mae_std,mae_median,time_mean_sec
trss,6.851112156171415,13.981420783610213,0.044769517431154676,0.03021166494997942
tv,8.030843338286896,16.40181794184133,0.034936936517424313,0.2577410017499687
mean,8.3046819472789,16.958522200162893,0.03497684731671862,0.0035289960000682184
nearest,13.135024561338522,26.854549022726392,0.03595608626481373,0.006628936350011827
tikhonov,20.21766489053383,41.31307914631982,0.07299416523424039,0.01124068599997372
graph_time_tikhonov,33.55134440283338,68.56000885073018,0.139839165660434,0.014673248349981804
temporal_laplacian,40.49508409584047,82.69378823563072,0.1430407242029752,5.84658011649999
