method,mae_mean,mae_std,mae_median,time_mean_sec
trss,0.03493453565091664,0.050119151046844196,3.2198942248874573e-06,0.026826936166666353
tv,0.041673052631877656,0.059847662362894335,4.385803969113095e-06,0.2304299887962968
mean,0.042606328015981944,0.0610938456067454,4.3861280703077125e-06,0.0034083268148134703
nearest,0.05339929358468445,0.07637310342672493,4.719986979166667e-06,0.0061456111851843735
tikhonov,0.08748674468357615,0.12493114271810736,6.868514099720896e-06,0.010189710222225248
graph_time_tikhonov,0.13909151201214473,0.19854417991880127,1.0689108131411577e-05,0.013370729666668787
temporal_laplacian,0.21282209204536717,0.303774298385923,2.8850690766535656e-05,4.878091198425925
