method,mae_mean,mae_std,mae_median,time_mean_sec
rbfi_tps,0.029955719973962562,0.013968507592471126,0.031828527903271994,0.030587205555396697
spherical_spline,0.03578055027806178,0.017011075900628506,0.03816423580954979,0.22064157222242406
linear,0.03915952881674387,0.018444696245089133,0.04164637015117584,0.0019213333334846538
