method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
puy,0.1,dtw,,,,,,0
puy,0.2,mae,0.4572,0.305,0.6022,-0.0281,0.9426,4
puy,0.2,rmse,0.5188,0.346,0.6863,-0.0318,1.0695,4
puy,0.2,snr,1.2723,1.9746,0.3525,-1.8697,4.4142,4
puy,0.2,dtw,,,,,,0
puy,0.3,mae,0.4585,0.3059,0.6023,-0.0283,0.9453,4
puy,0.3,rmse,0.5247,0.3498,0.6951,-0.032,1.0813,4
puy,0.3,snr,1.1897,1.9032,0.3213,-1.8387,4.2182,4
puy,0.3,dtw,,,,,,0
puy,0.4,mae,0.4596,0.3065,0.6071,-0.0281,0.9473,4
puy,0.4,rmse,0.5255,0.3505,0.6937,-0.0322,1.0833,4
puy,0.4,snr,1.0812,1.7894,0.2636,-1.7661,3.9286,4
puy,0.4,dtw,,,,,,0
rbfi_mq,0.1,mae,0.0688,0.0475,0.0838,-0.0067,0.1444,4
rbfi_mq,0.1,rmse,0.2513,0.1703,0.316,-0.0197,0.5222,4
rbfi_mq,0.1,snr,-1.7185,2.1058,-2.4752,-5.0692,1.6323,4
rbfi_mq,0.1,dtw,,,,,,0
rbfi_mq,0.2,mae,0.1368,0.0919,0.1767,-0.0094,0.283,4
rbfi_mq,0.2,rmse,0.3641,0.2431,0.4763,-0.0227,0.7509,4
rbfi_mq,0.2,snr,-2.4631,2.2064,-3.5014,-5.974,1.0478,4
rbfi_mq,0.2,dtw,,,,,,0
rbfi_mq,0.3,mae,0.2033,0.136,0.2644,-0.0131,0.4197,4
rbfi_mq,0.3,rmse,0.4436,0.2972,0.5737,-0.0293,0.9164,4
rbfi_mq,0.3,snr,-1.8622,2.7618,-3.0885,-6.2569,2.5325,4
rbfi_mq,0.3,dtw,,,,,,0
rbfi_mq,0.4,mae,0.2769,0.1854,0.3588,-0.0181,0.5718,4
rbfi_mq,0.4,rmse,0.5336,0.358,0.6973,-0.036,1.1032,4
rbfi_mq,0.4,snr,-3.2461,1.1811,-3.3581,-5.1255,-1.3666,4
rbfi_mq,0.4,dtw,,,,,,0
rbfi_tps,0.1,mae,0.065,0.044,0.0825,-0.005,0.1351,4
rbfi_tps,0.1,rmse,0.2379,0.1599,0.3101,-0.0165,0.4924,4
rbfi_tps,0.1,snr,-1.0469,2.444,-2.1084,-4.9358,2.8419,4
rbfi_tps,0.1,dtw,,,,,,0
rbfi_tps,0.2,mae,0.1287,0.0874,0.1638,-0.0105,0.2678,4
rbfi_tps,0.2,rmse,0.3399,0.2286,0.4382,-0.0239,0.7038,4
rbfi_tps,0.2,snr,-1.7616,2.3706,-2.7625,-5.5338,2.0105,4
rbfi_tps,0.2,dtw,,,,,,0
rbfi_tps,0.3,mae,0.1942,0.13,0.2507,-0.0126,0.401,4
rbfi_tps,0.3,rmse,0.4176,0.2794,0.5397,-0.027,0.8622,4
rbfi_tps,0.3,snr,-1.1323,3.2856,-2.5849,-6.3605,4.0958,4
rbfi_tps,0.3,dtw,,,,,,0
rbfi_tps,0.4,mae,0.2619,0.1766,0.3328,-0.0191,0.5428,4
rbfi_tps,0.4,rmse,0.5036,0.338,0.6445,-0.0343,1.0415,4
rbfi_tps,0.4,snr,-2.6332,1.3151,-3.0645,-4.7257,-0.5406,4
rbfi_tps,0.4,dtw,,,,,,0
sobolev,0.1,mae,0.4617,0.3079,0.6099,-0.0283,0.9517,4
sobolev,0.1,rmse,0.5191,0.3461,0.6872,-0.0317,1.0699,4
sobolev,0.1,snr,0.9616,1.4233,0.3038,-1.3032,3.2264,4
sobolev,0.1,dtw,,,,,,0
sobolev,0.2,mae,0.4634,0.309,0.612,-0.0283,0.9551,4
sobolev,0.2,rmse,0.5203,0.3469,0.689,-0.0317,1.0724,4
sobolev,0.2,snr,0.8875,1.3212,0.2757,-1.2149,2.9898,4
sobolev,0.2,dtw,,,,,,0
sobolev,0.3,mae,0.4634,0.3091,0.6106,-0.0285,0.9553,4
sobolev,0.3,rmse,0.5216,0.3478,0.6897,-0.0319,1.0751,4
sobolev,0.3,snr,0.8553,1.2698,0.2933,-1.1653,2.8759,4
sobolev,0.3,dtw,,,,,,0
sobolev,0.4,mae,0.4652,0.3101,0.6163,-0.0283,0.9587,4
sobolev,0.4,rmse,0.5227,0.3485,0.6929,-0.0318,1.0771,4
sobolev,0.4,snr,0.7592,1.144,0.2213,-1.0612,2.5797,4
sobolev,0.4,dtw,,,,,,0
spherical_spline,0.1,mae,0.0716,0.049,0.0877,-0.0064,0.1495,4
spherical_spline,0.1,rmse,0.2606,0.1824,0.3175,-0.0297,0.5508,4
spherical_spline,0.1,snr,-2.008,2.4187,-2.0116,-5.8567,1.8407,4
spherical_spline,0.1,dtw,,,,,,0
spherical_spline,0.2,mae,0.1454,0.1086,0.1728,-0.0274,0.3182,4
spherical_spline,0.2,rmse,0.3796,0.2836,0.449,-0.0717,0.8309,4
spherical_spline,0.2,snr,-2.5249,3.0372,-2.6621,-7.3577,2.3079,4
spherical_spline,0.2,dtw,,,,,,0
spherical_spline,0.3,mae,0.2117,0.1528,0.2538,-0.0314,0.4548,4
spherical_spline,0.3,rmse,0.4635,0.342,0.5467,-0.0808,1.0078,4
spherical_spline,0.3,snr,-1.8888,3.2232,-2.2801,-7.0178,3.2401,4
spherical_spline,0.3,dtw,,,,,,0
spherical_spline,0.4,mae,0.2905,0.2207,0.3435,-0.0606,0.6417,4
spherical_spline,0.4,rmse,0.5575,0.4278,0.6491,-0.1232,1.2382,4
spherical_spline,0.4,snr,-3.774,2.3555,-4.7987,-7.5221,-0.0258,4
spherical_spline,0.4,dtw,,,,,,0
spline_surface,0.1,mae,0.2293,0.2169,0.2294,-0.1158,0.5744,4
spline_surface,0.1,rmse,0.953,0.919,1.035,-0.5093,2.4154,4
spline_surface,0.1,snr,-9.406,6.8477,-9.1208,-20.3021,1.4902,4
spline_surface,0.1,dtw,,,,,,0
spline_surface,0.2,mae,0.1413,0.0985,0.1768,-0.0154,0.2981,4
spline_surface,0.2,rmse,0.3835,0.2656,0.4768,-0.0392,0.8061,4
spline_surface,0.2,snr,-3.3533,1.4028,-3.4193,-5.5855,-1.1211,4
spline_surface,0.2,dtw,,,,,,0
spline_surface,0.3,mae,0.2115,0.145,0.2586,-0.0193,0.4423,4
spline_surface,0.3,rmse,0.4568,0.3134,0.5577,-0.0419,0.9555,4
spline_surface,0.3,snr,-2.3983,1.924,-2.9035,-5.4599,0.6632,4
spline_surface,0.3,dtw,,,,,,0
spline_surface,0.4,mae,0.2844,0.1998,0.3357,-0.0336,0.6024,4
spline_surface,0.4,rmse,0.5427,0.377,0.6492,-0.0572,1.1426,4
spline_surface,0.4,snr,-3.4389,1.1228,-3.1128,-5.2256,-1.6522,4
spline_surface,0.4,dtw,,,,,,0
temporal_laplacian,0.1,mae,0.4648,0.3099,0.6166,-0.0283,0.9579,4
temporal_laplacian,0.1,rmse,0.521,0.3473,0.6923,-0.0317,1.0736,4
temporal_laplacian,0.1,snr,0.9117,1.3595,0.2586,-1.2515,3.0749,4
temporal_laplacian,0.1,dtw,,,,,,0
temporal_laplacian,0.2,mae,0.466,0.3107,0.6181,-0.0284,0.9604,4
temporal_laplacian,0.2,rmse,0.5228,0.3485,0.6946,-0.0318,1.0774,4
temporal_laplacian,0.2,snr,0.8069,1.198,0.2394,-1.0994,2.7132,4
temporal_laplacian,0.2,dtw,,,,,,0
temporal_laplacian,0.3,mae,0.4674,0.3116,0.6206,-0.0285,0.9633,4
temporal_laplacian,0.3,rmse,0.5239,0.3493,0.6964,-0.0318,1.0797,4
temporal_laplacian,0.3,snr,0.6902,1.0197,0.2213,-0.9323,2.3127,4
temporal_laplacian,0.3,dtw,,,,,,0
temporal_laplacian,0.4,mae,0.4695,0.313,0.6231,-0.0286,0.9676,4
temporal_laplacian,0.4,rmse,0.5277,0.3518,0.7025,-0.0321,1.0875,4
temporal_laplacian,0.4,snr,0.5739,0.8805,0.1596,-0.8272,1.975,4
temporal_laplacian,0.4,dtw,,,,,,0
tikhonov,0.1,mae,0.4435,0.2964,0.5814,-0.0281,0.9151,4
tikhonov,0.1,rmse,0.5039,0.3366,0.6633,-0.0317,1.0396,4
tikhonov,0.1,snr,3.8485,6.5933,0.6708,-6.6429,14.34,4
tikhonov,0.1,dtw,,,,,,0
tikhonov,0.2,mae,0.4468,0.2985,0.5855,-0.0282,0.9218,4
tikhonov,0.2,rmse,0.5071,0.3387,0.6676,-0.0319,1.046,4
tikhonov,0.2,snr,3.5184,6.0505,0.6053,-6.1092,13.146,4
tikhonov,0.2,dtw,,,,,,0
