dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec
bci_iv2a_real_s1,kalofolias,heat_diffusion_temporal,0.4,0,7.2269278799230925e-06,2.3137376777762604e-05,7.453156343758898,9.033230872050206e-05,{},,10,0.04244730000209529
bci_iv2a_real_s1,kalofolias,heat_diffusion_temporal,0.4,1,7.18116035152015e-06,2.3508123551164057e-05,7.647672158792041,9.191452438764946e-05,{},,10,0.04202570000052219
bci_iv2a_real_s1,kalofolias,heat_diffusion_temporal,0.4,2,7.067223722663935e-06,2.274277082428191e-05,7.710169225358793,8.952002248334416e-05,{},,10,0.04541629999584984
bci_iv2a_real_s1,kalofolias,heat_diffusion_temporal,0.4,3,7.020430406716202e-06,2.2237495534806064e-05,7.624228850400836,8.358992779638776e-05,{},,10,0.04864629999792669
bci_iv2a_real_s1,kalofolias,heat_diffusion_temporal,0.4,4,7.222903060923273e-06,2.2946633817343133e-05,7.574263936243471,9.154436532882099e-05,{},,10,0.046655600002850406
bci_iv2a_real_s1,kalofolias,heat_diffusion_temporal,0.4,5,7.0027361637363875e-06,2.331784787850202e-05,7.608834307089734,9.434815895017965e-05,{},,10,0.04951170000276761
bci_iv2a_real_s2,kalofolias,heat_diffusion_temporal,0.4,0,2.371052430116983e-06,5.5619907096262135e-06,14.29191335397424,3.9458060632389545e-05,{},,10,0.05175959999905899
bci_iv2a_real_s2,kalofolias,heat_diffusion_temporal,0.4,1,2.4257684982099087e-06,5.765233348649389e-06,14.108991851263163,4.175627484214667e-05,{},,10,0.04630460000043968
bci_iv2a_real_s2,kalofolias,heat_diffusion_temporal,0.4,2,2.4045336286769924e-06,5.797193639603733e-06,14.315300134476663,4.1127119134416167e-05,{},,10,0.04611599999770988
bci_iv2a_real_s2,kalofolias,heat_diffusion_temporal,0.4,3,2.4502699999236926e-06,5.9044155542518645e-06,14.249959358212605,4.188372237931167e-05,{},,10,0.053196100001514424
bci_iv2a_real_s2,kalofolias,heat_diffusion_temporal,0.4,4,2.3994245231163637e-06,5.7098159001014115e-06,14.303827624991802,4.2370553938179034e-05,{},,10,0.04197060000296915
bci_iv2a_real_s2,kalofolias,heat_diffusion_temporal,0.4,5,2.3344934631592917e-06,5.543010239733668e-06,14.30267281600051,4.378574821845457e-05,{},,10,0.04903509999712696
bci_iv2a_real_s3,kalofolias,heat_diffusion_temporal,0.4,0,1.8491794494182258e-06,3.7643164096030326e-06,7.435266300672626,2.6467509817580065e-05,{},,10,0.04640000000654254
bci_iv2a_real_s3,kalofolias,heat_diffusion_temporal,0.4,1,1.8349820658470375e-06,3.7521640765466835e-06,7.452969302919587,2.670454008846648e-05,{},,10,0.04143050000129733
bci_iv2a_real_s3,kalofolias,heat_diffusion_temporal,0.4,2,1.8644981207244339e-06,3.792165907468634e-06,7.381458153125685,2.5187327697253852e-05,{},,10,0.04170219999650726
bci_iv2a_real_s3,kalofolias,heat_diffusion_temporal,0.4,3,1.8850967635832635e-06,3.841170382798977e-06,7.250651766345984,2.6941835678436334e-05,{},,10,0.05007369999657385
bci_iv2a_real_s3,kalofolias,heat_diffusion_temporal,0.4,4,1.8685385063125235e-06,3.8131561120189827e-06,7.303541825561308,2.5729006998774194e-05,{},,10,0.042400499994982965
bci_iv2a_real_s3,kalofolias,heat_diffusion_temporal,0.4,5,1.866117260971817e-06,3.8234761152637675e-06,7.294819920853871,2.5670278946796126e-05,{},,10,0.04402770000160672
