method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
tikhonov,0.2,rmse,0.3688,0.021,0.3574,0.3468,0.3909,6
tikhonov,0.2,snr,12.8557,0.9935,12.8869,11.8131,13.8983,6
tikhonov,0.2,dtw,,,,,,0
tikhonov,0.3,mae,0.2782,0.014,0.2776,0.2635,0.2929,6
tikhonov,0.3,rmse,0.4547,0.0218,0.4541,0.4318,0.4776,6
tikhonov,0.3,snr,11.1085,0.8708,11.0863,10.1946,12.0224,6
tikhonov,0.3,dtw,,,,,,0
tikhonov,0.4,mae,0.3291,0.0225,0.3359,0.3055,0.3527,6
tikhonov,0.4,rmse,0.5171,0.0283,0.5284,0.4874,0.5468,6
tikhonov,0.4,snr,9.74,0.7424,9.9134,8.9609,10.5191,6
tikhonov,0.4,dtw,,,,,,0
trss,0.1,mae,0.0777,0.0069,0.0795,0.0705,0.0849,6
trss,0.1,rmse,0.2683,0.0173,0.2776,0.2502,0.2865,6
trss,0.1,snr,-0.973,0.4219,-0.7756,-1.4158,-0.5302,6
trss,0.1,dtw,,,,,,0
trss,0.2,mae,0.1378,0.0124,0.1356,0.1247,0.1508,6
trss,0.2,rmse,0.3551,0.0229,0.3434,0.3311,0.3792,6
trss,0.2,snr,-0.7812,0.4796,-0.7641,-1.2846,-0.2778,6
trss,0.2,dtw,,,,,,0
trss,0.3,mae,0.2145,0.009,0.2122,0.2051,0.2239,6
trss,0.3,rmse,0.4426,0.0196,0.4413,0.422,0.4632,6
trss,0.3,snr,-0.852,0.4075,-0.954,-1.2796,-0.4243,6
trss,0.3,dtw,,,,,,0
trss,0.4,mae,0.2757,0.0239,0.2857,0.2507,0.3008,6
trss,0.4,rmse,0.5065,0.0273,0.5151,0.4778,0.5352,6
trss,0.4,snr,-0.9033,0.1836,-0.8495,-1.096,-0.7106,6
trss,0.4,dtw,,,,,,0
tv,0.1,mae,0.071,0.0102,0.0657,0.0604,0.0817,6
tv,0.1,rmse,0.2417,0.023,0.2315,0.2176,0.2658,6
tv,0.1,snr,-0.0545,0.4195,-0.1055,-0.4947,0.3857,6
tv,0.1,dtw,,,,,,0
tv,0.2,mae,0.1288,0.0047,0.128,0.1238,0.1337,6
tv,0.2,rmse,0.325,0.0056,0.3254,0.3192,0.3309,6
tv,0.2,snr,-0.0853,0.3363,-0.0884,-0.4382,0.2676,6
tv,0.2,dtw,,,,,,0
tv,0.3,mae,0.2066,0.0063,0.2034,0.2,0.2132,6
tv,0.3,rmse,0.4217,0.015,0.4165,0.406,0.4374,6
tv,0.3,snr,-0.4091,0.2404,-0.4352,-0.6615,-0.1568,6
tv,0.3,dtw,,,,,,0
tv,0.4,mae,0.2606,0.0215,0.2615,0.2381,0.2832,6
tv,0.4,rmse,0.4684,0.0254,0.4604,0.4418,0.4951,6
tv,0.4,snr,-0.2388,0.3467,-0.2068,-0.6026,0.1251,6
tv,0.4,dtw,,,,,,0
wavelet_temporal,0.1,mae,0.0964,0.0126,0.0957,0.0832,0.1097,6
wavelet_temporal,0.1,rmse,0.2558,0.0177,0.2515,0.2372,0.2744,6
wavelet_temporal,0.1,snr,16.7261,2.7656,15.2336,13.8238,19.6284,6
wavelet_temporal,0.1,dtw,,,,,,0
wavelet_temporal,0.2,mae,0.152,0.0059,0.1491,0.1458,0.1582,6
wavelet_temporal,0.2,rmse,0.3321,0.0069,0.3337,0.3248,0.3394,6
wavelet_temporal,0.2,snr,15.3056,1.9322,14.9552,13.2778,17.3334,6
wavelet_temporal,0.2,dtw,,,,,,0
wavelet_temporal,0.3,mae,0.2169,0.0075,0.2185,0.2091,0.2248,6
wavelet_temporal,0.3,rmse,0.4033,0.0056,0.4051,0.3974,0.4092,6
wavelet_temporal,0.3,snr,14.0103,3.0024,13.1035,10.8595,17.1611,6
wavelet_temporal,0.3,dtw,,,,,,0
wavelet_temporal,0.4,mae,0.275,0.0152,0.2766,0.259,0.2909,6
wavelet_temporal,0.4,rmse,0.4574,0.0137,0.4601,0.4431,0.4718,6
wavelet_temporal,0.4,snr,12.2603,2.2614,12.1231,9.8871,14.6336,6
wavelet_temporal,0.4,dtw,,,,,,0
