method,mae_mean,mae_std,mae_median
graph_time_tikhonov,0.17383953025796123,0.25084877607882605,7.947463517124145e-06
mean,0.18539645013731862,0.26760268360876516,8.381057337529549e-06
nearest,0.23365417544737813,0.33720906146450663,1.0336440316799942e-05
temporal_laplacian,0.18293163729850836,0.26387021096189417,8.329717503837336e-06
tikhonov,0.20630863361247312,0.297642296190539,9.277732181376298e-06
trss,0.16928614191530592,0.24441072935764577,7.746060810147569e-06
tv,0.1726892221808086,0.2492950737744386,7.870681072482698e-06
