method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
tikhonov,0.4,rmse,0.5336,0.0102,0.5366,0.5082,0.5589,3
tikhonov,0.4,snr,14.7208,1.3839,14.175,11.283,18.1585,3
tikhonov,0.4,dtw,,,,,,0
trss,0.1,mae,0.0743,0.0077,0.0758,0.0552,0.0935,3
trss,0.1,rmse,0.2572,0.0195,0.2668,0.2089,0.3056,3
trss,0.1,snr,-0.5974,0.4508,-0.4841,-1.7172,0.5225,3
trss,0.1,dtw,,,,,,0
trss,0.2,mae,0.1355,0.0101,0.1393,0.1103,0.1607,3
trss,0.2,rmse,0.3449,0.0153,0.3474,0.3069,0.3829,3
trss,0.2,snr,-0.5687,0.1583,-0.5279,-0.962,-0.1754,3
trss,0.2,dtw,,,,,,0
trss,0.3,mae,0.212,0.0066,0.2085,0.1955,0.2285,3
trss,0.3,rmse,0.4304,0.0136,0.4228,0.3965,0.4642,3
trss,0.3,snr,-0.6257,0.2576,-0.5575,-1.2657,0.0142,3
trss,0.3,dtw,,,,,,0
trss,0.4,mae,0.2702,0.0238,0.2811,0.211,0.3293,3
trss,0.4,rmse,0.4851,0.0242,0.4944,0.4249,0.5452,3
trss,0.4,snr,-0.5761,0.117,-0.5605,-0.8667,-0.2856,3
trss,0.4,dtw,,,,,,0
tv,0.1,mae,0.0723,0.0105,0.0665,0.0461,0.0984,3
tv,0.1,rmse,0.249,0.0272,0.2348,0.1815,0.3165,3
tv,0.1,snr,-0.3019,0.4693,-0.23,-1.4677,0.8638,3
tv,0.1,dtw,,,,,,0
tv,0.2,mae,0.1318,0.005,0.1322,0.1194,0.1442,3
tv,0.2,rmse,0.3358,0.0035,0.3338,0.3271,0.3445,3
tv,0.2,snr,-0.3569,0.4033,-0.1737,-1.3588,0.645,3
tv,0.2,dtw,,,,,,0
tv,0.3,mae,0.2129,0.008,0.2131,0.1931,0.2327,3
tv,0.3,rmse,0.4358,0.0203,0.442,0.3854,0.4863,3
tv,0.3,snr,-0.7168,0.4025,-0.9316,-1.7167,0.2831,3
tv,0.3,dtw,,,,,,0
tv,0.4,mae,0.2635,0.0228,0.2603,0.207,0.3201,3
tv,0.4,rmse,0.4791,0.026,0.4684,0.4146,0.5435,3
tv,0.4,snr,-0.4336,0.5022,-0.6556,-1.6812,0.8141,3
tv,0.4,dtw,,,,,,0
wavelet_temporal,0.1,mae,0.0849,0.0092,0.083,0.062,0.1079,3
wavelet_temporal,0.1,rmse,0.2427,0.0132,0.2352,0.2099,0.2755,3
wavelet_temporal,0.1,snr,23.7519,2.8068,22.2949,16.7793,30.7245,3
wavelet_temporal,0.1,dtw,,,,,,0
wavelet_temporal,0.2,mae,0.1416,0.008,0.1429,0.1216,0.1616,3
wavelet_temporal,0.2,rmse,0.3235,0.0093,0.3279,0.3005,0.3466,3
wavelet_temporal,0.2,snr,21.4996,1.9059,20.9637,16.7651,26.234,3
wavelet_temporal,0.2,dtw,,,,,,0
wavelet_temporal,0.3,mae,0.2089,0.0058,0.2078,0.1946,0.2233,3
wavelet_temporal,0.3,rmse,0.3997,0.0041,0.4001,0.3896,0.4098,3
wavelet_temporal,0.3,snr,19.0143,2.3542,18.1657,13.1663,24.8624,3
wavelet_temporal,0.3,dtw,,,,,,0
wavelet_temporal,0.4,mae,0.2672,0.0192,0.2728,0.2196,0.3149,3
wavelet_temporal,0.4,rmse,0.4547,0.0163,0.4603,0.4143,0.4952,3
wavelet_temporal,0.4,snr,16.2696,1.4635,16.2567,12.6341,19.905,3
wavelet_temporal,0.4,dtw,,,,,,0
