method,mae_mean,mae_std,mae_median,time_mean_sec
trss,0.061468789618533665,0.0381359880450046,0.0557484086885324,0.019604637494921917
mean,0.08550334418345126,0.04371733547484096,0.09374915139703668,0.002184150001994567
nearest,0.09583611969672114,0.04941024315902638,0.095790130322949,0.005298137497447897
tikhonov,0.1493875460265463,0.08768051227958318,0.14230114375335318,0.006169087493617553
graph_time_tikhonov,0.2455494303974655,0.13422496398188977,0.24698292922322668,0.00762952499644598
temporal_laplacian,0.43274431671218216,0.22291851200407642,0.5176449766938819,1.9270759625032952
