method,mae_mean,mae_std,mae_median
directed_tv,1.653715823561902,2.115478868099389,7.289273339880644e-06
graph_time_tikhonov,0.19201327094397028,0.23733738838818516,7.54571429531273e-06
mean,0.1635432312093324,0.20099248584377344,6.596077386568797e-06
nearest,0.3285336703782619,0.40637717161356446,8.728971119008415e-06
temporal_laplacian,0.24792378565066323,0.3038713645348145,8.232791083035404e-06
tikhonov,0.19210780263453203,0.23745894941599704,7.5546730609643105e-06
tv,0.18765516002816854,0.23230464276164217,6.617122366004309e-06
