method,mae_mean,mae_std,mae_median,time_mean_sec
trss,6.85458957740927,14.191627107080969,1.6619498442885525e-06,0.021134586666751904
tv,8.294827549821887,17.182554823711914,2.446397920558573e-06,0.22595519333335687
mean,8.353897391311303,17.294289308079883,2.4465986887613927e-06,0.0030913333333349633
heat_diffusion_temporal,76.35368780936774,158.07503420363065,3.989561181113918e-06,0.04974566000012904
