method,missing_ratio,metric,mean,median,std,ci_lo,ci_hi,n,family
idw,0.3,rmse,2.109989186826264e-05,2.0790228996770998e-05,1.6952903908197853e-06,1.9992302146260378e-05,2.22074815902649e-05,9,instant
idw,0.3,snr,4.287682654242367,4.154548584774027,1.3459444838284254,3.4083322581411295,5.167033050343605,9,instant
idw,0.4,mae,1.4371988088429724e-05,1.5154396943195877e-05,1.3511319961929616e-06,1.3489248517583656e-05,1.5254727659275793e-05,9,instant
idw,0.4,rmse,2.9430301263504782e-05,3.1032482406803906e-05,2.7667864355337137e-06,2.762266745895609e-05,3.123793506805348e-05,9,instant
idw,0.4,snr,2.9025532395401084,3.8406125398904805,1.4621652354505361,1.9472719523790913,3.8578345267011254,9,instant
linear,0.1,mae,2.1199503551383303e-06,2.0726395945173492e-06,1.4378756749403314e-07,2.026009144375562e-06,2.2138915659010985e-06,9,instant
linear,0.1,rmse,1.0027640220144813e-05,9.803854184354541e-06,6.801338491088728e-07,9.583286105393682e-06,1.0471994334895944e-05,9,instant
linear,0.1,snr,0.4162146507832385,0.12406771587086585,0.9538739721394351,-0.20698301101452576,1.0394123125810029,9,instant
linear,0.2,mae,3.671377521392911e-06,3.6228095022578057e-06,1.8394181948895183e-07,3.5512021993267955e-06,3.791552843459026e-06,9,instant
linear,0.2,rmse,1.2586619814430017e-05,1.242011359478045e-05,6.306095563290281e-07,1.2174621570961719e-05,1.2998618057898314e-05,9,instant
linear,0.2,snr,6.940350092258384,6.879747693269048,1.2719102357930279,6.109368738206939,7.771331446309828,9,instant
linear,0.3,mae,9.73322393698361e-06,1.0049211223288131e-05,9.756721247295325e-07,9.095784815493648e-06,1.037066305847357e-05,9,instant
linear,0.3,rmse,2.4819034753998064e-05,2.5624780053950948e-05,2.4878951238507986e-06,2.3193609939748874e-05,2.6444459568247254e-05,9,instant
linear,0.3,snr,3.910097624352617,3.797089453887087,1.057454808565734,3.2192271494230043,4.60096809928223,9,instant
linear,0.4,mae,1.5458979587474393e-05,1.438565794974266e-05,1.8415108777070464e-06,1.4255859147372457e-05,1.666210002757633e-05,9,instant
linear,0.4,rmse,3.3990234678296833e-05,3.163028238355706e-05,4.048998612212093e-06,3.1344888918318264e-05,3.66355804382754e-05,9,instant
linear,0.4,snr,2.257675608948484,2.8147796500814506,1.3598529870344092,1.3692383240860035,3.1461128938109644,9,instant
mean,0.1,mae,2.47789498987555e-06,2.4306319645847128e-06,1.822345728409012e-07,2.3588350689528277e-06,2.5969549107982722e-06,9,instant
mean,0.1,rmse,1.0783890438331588e-05,1.0578200008106344e-05,7.930915860526987e-07,1.0265737268777158e-05,1.1302043607886017e-05,9,instant
mean,0.1,snr,0.5594536666250663,1.0029879334764389,1.1864372282545552,-0.21568532250124306,1.3345926557513756,9,instant
mean,0.2,mae,4.60284758020341e-06,4.530880689056324e-06,3.8611507910165916e-07,4.35058572852366e-06,4.855109431883161e-06,9,instant
mean,0.2,rmse,1.3659259818412596e-05,1.3445693227867787e-05,1.1458224704072036e-06,1.2910655804413223e-05,1.440786383241197e-05,9,instant
mean,0.2,snr,3.397482019217316,3.38282519157756,0.7940133581578291,2.8787266252208674,3.9162374132137643,9,instant
mean,0.3,mae,9.369995156720495e-06,9.237814455342498e-06,6.418928159282537e-07,8.95062518364737e-06,9.78936512979362e-06,9,instant
mean,0.3,rmse,2.2231701107416455e-05,2.1918082818820364e-05,1.5229857633896013e-06,2.1236683742001915e-05,2.3226718472830994e-05,9,instant
mean,0.3,snr,2.7768651980384793,3.129967731201846,1.199517919365668,1.9931801573862429,3.5605502386907157,9,instant
mean,0.4,mae,1.3416646241584681e-05,1.311029875830215e-05,1.0951249559671796e-06,1.2701164603686124e-05,1.4132127879483239e-05,9,instant
mean,0.4,rmse,2.783856861812211e-05,2.7202919791970868e-05,2.272304917574498e-06,2.6353996071973438e-05,2.9323141164270784e-05,9,instant
mean,0.4,snr,3.005032954146934,3.1423954119787747,0.9306474328444526,2.397009964688558,3.6130559436053096,9,instant
nearest,0.1,mae,3.4221596106034198e-06,3.4215199481338847e-06,2.539873906941158e-07,3.2562211820165974e-06,3.588098039190242e-06,9,instant
nearest,0.1,rmse,1.6981150178299513e-05,1.697797609944447e-05,1.2603146888320364e-06,1.6157744581595915e-05,1.780455577500311e-05,9,instant
nearest,0.1,snr,-2.601681748709387,-2.9398919516164708,1.3698594976485436,-3.4966566205064358,-1.7067068769123384,9,instant
nearest,0.2,mae,5.546036406393924e-06,5.646491472189425e-06,5.055915258527941e-07,5.215716609503432e-06,5.876356203284416e-06,9,instant
nearest,0.2,rmse,1.9161351792836857e-05,1.9508420350277454e-05,1.74680012543258e-06,1.8020109044220905e-05,2.030259454145281e-05,9,instant
nearest,0.2,snr,3.970185741632781,4.1296993824446355,1.1586406876705344,3.213207159021365,4.727164324244197,9,instant
nearest,0.3,mae,8.938624516230366e-06,8.789424709465754e-06,6.813047568115946e-07,8.49350540844679e-06,9.383743624013942e-06,9,instant
nearest,0.3,rmse,2.1063423661251048e-05,2.071184174455307e-05,1.6054607405301581e-06,2.0014522644104676e-05,2.211232467839742e-05,9,instant
nearest,0.3,snr,5.180045837611738,5.2138595549846425,1.178984483987596,4.409775974739842,5.950315700483634,9,instant
nearest,0.4,mae,1.5371463159712398e-05,1.495277433743362e-05,1.3374337586609575e-06,1.4497673104053906e-05,1.624525321537089e-05,9,instant
nearest,0.4,rmse,3.82097095624651e-05,3.716895123451019e-05,3.3245342324606248e-06,3.6037680530590824e-05,4.0381738594339374e-05,9,instant
nearest,0.4,snr,2.0712644685858006,1.6608749896768153,1.1164686956262917,1.3418382541099567,2.8006906830616445,9,instant
puy,0.1,mae,1.7642562751124076e-05,1.6898508929519075e-05,1.277009525343669e-06,1.680824986123288e-05,1.8476875641015274e-05,9,instant
puy,0.1,rmse,2.689013213280773e-05,2.5756073217494854e-05,1.9463700005350658e-06,2.561850373245815e-05,2.8161760533157305e-05,9,instant
puy,0.1,snr,8.5086990759393,8.656168752127055,1.2498642179453952,7.692121120214974,9.325277031663624,9,instant
puy,0.2,mae,2.112364258051926e-05,2.1743525925495318e-05,1.612685119355173e-06,2.0070021635873878e-05,2.217726352516464e-05,9,instant
puy,0.2,rmse,3.163355043592751e-05,3.256185202893854e-05,2.4150643463092335e-06,3.005570839633881e-05,3.321139247551621e-05,9,instant
puy,0.2,snr,8.119705158489937,8.296147175923887,1.0044183437968752,7.463485173875979,8.775925143103896,9,instant
puy,0.3,mae,2.2113768458290477e-05,2.2615290228157892e-05,1.9820040198662984e-06,2.081885916531116e-05,2.3408677751269793e-05,9,instant
puy,0.3,rmse,3.253704387108537e-05,3.327495680796262e-05,2.9162171915063376e-06,3.0631781972634566e-05,3.4442305769536176e-05,9,instant
puy,0.3,snr,6.803685343809196,5.856936515699395,1.4646675078181448,5.8467692387013415,7.7606014489170505,9,instant
puy,0.4,mae,2.870254356546377e-05,2.862630769058979e-05,2.4553322812434416e-06,2.7098393141718054e-05,3.0306693989209484e-05,9,instant
puy,0.4,rmse,4.454128020357861e-05,4.442297558515403e-05,3.8102422136325054e-06,4.20519219573387e-05,4.7030638449818514e-05,9,instant
puy,0.4,snr,5.578820719251798,5.871815246340169,1.248983448167622,4.762818199782285,6.394823238721311,9,instant
rbfi_mq,0.1,mae,2.4205548892260145e-06,2.2910468707800663e-06,3.0018192942417143e-07,2.2244360286688893e-06,2.61667374978314e-06,9,instant
rbfi_mq,0.1,rmse,9.958783589149879e-06,9.425954387670697e-06,1.235025442230182e-06,9.15190030022616e-06,1.0765666878073597e-05,9,instant
rbfi_mq,0.1,snr,1.1437438477664237,0.7526616693721344,1.3600790570679386,0.25515886381537045,2.032328831717477,9,instant
rbfi_mq,0.2,mae,7.303924590776571e-06,7.172102758391165e-06,5.77499662090946e-07,6.92662481154382e-06,7.681224370009322e-06,9,instant
rbfi_mq,0.2,rmse,2.2422987853549043e-05,2.2018295922564e-05,1.7729191679835191e-06,2.126468066379981e-05,2.3581295043298275e-05,9,instant
rbfi_mq,0.2,snr,0.8856937807593006,1.1398014155739653,1.090181776128133,0.1734416870222537,1.5979458744963475,9,instant
rbfi_mq,0.3,mae,1.0680968702078927e-05,1.0419086255132253e-05,7.989291985759169e-07,1.0159001625675996e-05,1.120293577848186e-05,9,instant
rbfi_mq,0.3,rmse,2.5085374882264935e-05,2.44703164975827e-05,1.876368989524661e-06,2.385948047577549e-05,2.631126928875438e-05,9,instant
rbfi_mq,0.3,snr,2.247714406593236,1.9396051895743804,1.3161662845037645,1.3878191007174432,3.107609712469029,9,instant
rbfi_mq,0.4,mae,2.3468554652223838e-05,2.378304984598022e-05,2.191897061162694e-06,2.2036515238930877e-05,2.49005940655168e-05,9,instant
rbfi_mq,0.4,rmse,5.181452030986075e-05,5.2508871446763823e-05,4.839330605388459e-06,4.865282431434029e-05,5.497621630538121e-05,9,instant
rbfi_mq,0.4,snr,-1.7213877782622313,-1.5799102142530002,1.0337224781945396,-2.3967531306826637,-1.046022425841799,9,instant
rbfi_tps,0.1,mae,1.997069172664578e-06,1.9775324699881034e-06,1.761452131300313e-07,1.8819876334196244e-06,2.112150711909532e-06,9,instant
rbfi_tps,0.1,rmse,8.545874205643861e-06,8.462272592964892e-06,7.537619897898263e-07,8.053416372314508e-06,9.038332038973214e-06,9,instant
rbfi_tps,0.1,snr,2.994098238529137,3.3013999674246413,1.0308371949550819,2.3206179378251504,3.6675785392331237,9,instant
rbfi_tps,0.2,mae,6.987607571350723e-06,7.1719758319521745e-06,5.679208340615044e-07,6.616565959763873e-06,7.358649182937572e-06,9,instant
rbfi_tps,0.2,rmse,2.153595015554123e-05,2.2104176924150278e-05,1.750343683407186e-06,2.0392392282381868e-05,2.2679508028700594e-05,9,instant
rbfi_tps,0.2,snr,2.143389629156772,1.953187202033708,0.8484696731715006,1.5890561093513917,2.6977231489621523,9,instant
rbfi_tps,0.3,mae,9.565366638436761e-06,9.654253124272347e-06,9.183120495794912e-07,8.965402766044827e-06,1.0165330510828695e-05,9,instant
rbfi_tps,0.3,rmse,2.4047182148776763e-05,2.4270641384187978e-05,2.3086221323622443e-06,2.253888235563343e-05,2.5555481941920096e-05,9,instant
rbfi_tps,0.3,snr,3.384815793515879,2.6388819518643123,1.276814087212805,2.5506305898701798,4.2190009971615785,9,instant
rbfi_tps,0.4,mae,2.1160248140294747e-05,2.0983711745841455e-05,1.3630786203669572e-06,2.0269703441655e-05,2.2050792838934493e-05,9,instant
rbfi_tps,0.4,rmse,4.551983220876499e-05,4.514006789782803e-05,2.9322486993101257e-06,4.3604096391882375e-05,4.7435568025647605e-05,9,instant
rbfi_tps,0.4,snr,-0.14123574219045404,0.10706466167843154,0.9296280263109821,-0.7485927193802957,0.46612123499938757,9,instant
sobolev,0.1,mae,2.7157022395743918e-05,2.685550841069397e-05,2.5728379126240456e-06,2.5476101626162873e-05,2.8837943165324963e-05,9,instant
sobolev,0.1,rmse,4.169275777138788e-05,4.122985910156378e-05,3.949943639361907e-06,3.9112127927004765e-05,4.4273387615771e-05,9,instant
sobolev,0.1,snr,4.7685042119056344,5.342314284788056,1.2678844721212195,3.9401530234531044,5.596855400358164,9,instant
sobolev,0.2,mae,2.6196561552120492e-05,2.5734683896742614e-05,1.7275640077596263e-06,2.5067886400384203e-05,2.7325236703856782e-05,9,instant
sobolev,0.2,rmse,3.9613310949278385e-05,3.891487947205552e-05,2.6123478109142996e-06,3.790657704614771e-05,4.132004485240906e-05,9,instant
sobolev,0.2,snr,3.6533467872961674,3.2903784786496746,1.1022932344919456,2.933181874094763,4.373511700497572,9,instant
sobolev,0.3,mae,3.150209651897751e-05,3.094783453593479e-05,1.5393199304585846e-06,3.0496407497744567e-05,3.250778554021045e-05,9,instant
sobolev,0.3,rmse,4.7517092955174956e-05,4.668105595827559e-05,2.3218774718466936e-06,4.6000133006901784e-05,4.903405290344813e-05,9,instant
sobolev,0.3,snr,3.009726402371664,3.0879143341316326,1.118362975466043,2.2790625917338496,3.7403902130094786,9,instant
sobolev,0.4,mae,3.2385703269396924e-05,3.258620930166392e-05,2.263820934697851e-06,3.090667359206099e-05,3.3864732946732854e-05,9,instant
sobolev,0.4,rmse,4.76424129071428e-05,4.793737612286101e-05,3.3302933341153132e-06,4.546662126218746e-05,4.9818204552098136e-05,9,instant
sobolev,0.4,snr,3.0525571198998325,2.6902007994017003,1.194582740759159,2.272096395937182,3.833017843862483,9,instant
spherical_spline,0.1,mae,2.7042837676341293e-06,2.5792511938803157e-06,2.8595010267060826e-07,2.5174630338893317e-06,2.891104501378927e-06,9,instant
spherical_spline,0.1,rmse,1.175072554317229e-05,1.1207430687905354e-05,1.2425179693564093e-06,1.0938947136526103e-05,1.2562503949818478e-05,9,instant
spherical_spline,0.1,snr,0.8471491898524639,0.5006680926109337,1.0714596481754675,0.14712888637782517,1.5471694933271025,9,instant
spherical_spline,0.2,mae,7.859831125451363e-06,7.531025849882563e-06,7.842937114104146e-07,7.347425900663226e-06,8.3722363502395e-06,9,instant
spherical_spline,0.2,rmse,2.5384105530615313e-05,2.4322196224824453e-05,2.5329544642470453e-06,2.3729241947307244e-05,2.7038969113923382e-05,9,instant
spherical_spline,0.2,snr,1.021183793100654,0.8955922177433302,1.3119122999359112,0.16406775714252542,1.8782998290587827,9,instant
spherical_spline,0.3,mae,1.2434227400920007e-05,1.271481143853096e-05,9.214321839284296e-07,1.1832225040753433e-05,1.303622976108658e-05,9,instant
spherical_spline,0.3,rmse,2.9635364537048947e-05,3.0304100114239893e-05,2.1961138224693973e-06,2.8200570173035608e-05,3.107015890106228e-05,9,instant
spherical_spline,0.3,snr,1.9426102474283016,2.387576345103267,1.284828995057248,1.1031886373242328,2.7820318575323704,9,instant
spherical_spline,0.4,mae,3.4579490971456865e-05,3.4288342669049604e-05,3.3708314848321123e-06,3.237721440136655e-05,3.678176754154718e-05,9,instant
spherical_spline,0.4,rmse,8.114875543301983e-05,8.046550875346959e-05,7.910433961979164e-06,7.598060524452677e-05,8.631690562151289e-05,9,instant
spherical_spline,0.4,snr,-5.033646201243777,-5.272489957153503,1.1183840104419098,-5.764323754732492,-4.302968647755063,9,instant
spline_surface,0.1,mae,6.296135071578633e-06,6.187003943536813e-06,6.236925617826305e-07,5.888655931213981e-06,6.703614211943285e-06,9,instant
spline_surface,0.1,rmse,2.810344309494655e-05,2.7616325138939672e-05,2.7839155639977095e-06,2.6284618259801378e-05,2.992226793009172e-05,9,instant
spline_surface,0.1,snr,-4.678764982048318,-4.195843753919004,1.1312632405850591,-5.417856965897224,-3.939672998199413,9,instant
spline_surface,0.2,mae,1.0755329401994528e-05,1.1079039554111756e-05,9.529205517192118e-07,1.0132754641537977e-05,1.137790416245108e-05,9,instant
spline_surface,0.2,rmse,3.692639304695573e-05,3.803779074233025e-05,3.271672816341645e-06,3.478890014027919e-05,3.906388595363228e-05,9,instant
spline_surface,0.2,snr,-1.183309625554117,-1.1044399299363243,0.9069162139455369,-1.775828218665201,-0.5907910324430328,9,instant
spline_surface,0.3,mae,1.5384505437354097e-05,1.6120035786270155e-05,1.8003289668528834e-06,1.4208290512343547e-05,1.656072036236465e-05,9,instant
spline_surface,0.3,rmse,3.909133597592934e-05,4.0960285491859646e-05,4.57455488556463e-06,3.610262678402711e-05,4.208004516783156e-05,9,instant
spline_surface,0.3,snr,0.5666722895793924,1.0872318316891927,1.2563640952354806,-0.2541522526411215,1.3874968317999063,9,instant
spline_surface,0.4,mae,2.833001815006068e-05,2.865790687699721e-05,2.25146090935257e-06,2.6859063689283666e-05,2.9800972610837693e-05,9,instant
spline_surface,0.4,rmse,6.638170161913033e-05,6.714999663117326e-05,5.2755280812080205e-06,6.29350232727411e-05,6.982837996551957e-05,9,instant
spline_surface,0.4,snr,-1.8904595175732746,-1.5621105441715666,0.9405454981091335,-2.504949243004575,-1.2759697921419741,9,instant
temporal_laplacian,0.1,mae,2.3814162909266947e-05,2.3530613605190777e-05,2.1157847367986837e-06,2.2431850214558475e-05,2.519647560397542e-05,9,tv_time
temporal_laplacian,0.1,rmse,3.46239299032072e-05,3.421167139696274e-05,3.07618549080667e-06,3.2614155382546846e-05,3.663370442386756e-05,9,tv_time
