method,mae_mean,mae_std,mae_median,time_mean_sec
trss,7.758845563205308,18.130166852016355,1.0576817378166505e-06,0.01755345111112345
puy,41.60293896496547,83.7093299012364,1.182094381718677e-05,0.006249072222251724
