method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
wavelet_temporal,0.2,rmse,0.33,0.0089,0.3335,0.3079,0.3522,3
wavelet_temporal,0.2,snr,15.9036,1.95,16.006,11.0596,20.7476,3
wavelet_temporal,0.2,dtw,,,,,,0
wavelet_temporal,0.3,mae,0.2161,0.0081,0.2179,0.1958,0.2363,3
wavelet_temporal,0.3,rmse,0.4018,0.0057,0.405,0.3876,0.4161,3
wavelet_temporal,0.3,snr,14.9859,3.4045,14.0832,6.5287,23.4432,3
wavelet_temporal,0.3,dtw,,,,,,0
wavelet_temporal,0.4,mae,0.2741,0.0162,0.2759,0.2339,0.3143,3
wavelet_temporal,0.4,rmse,0.4556,0.0153,0.46,0.4176,0.4936,3
wavelet_temporal,0.4,snr,13.1636,1.8033,12.1892,8.6839,17.6433,3
wavelet_temporal,0.4,dtw,,,,,,0
