method,mae_mean,mae_std,mae_median,time_mean_sec
trss,11.415359833955195,16.42410671719692,1.9692699765189816e-06,0.018727403333226297
tv,13.036006928227858,18.809791652854667,3.9533463638913e-06,0.16009406666668535
mean,13.824361958943479,19.892523679675712,4.050709635416666e-06,0.0023241866666770267
nearest,21.84146508997762,31.42287588437173,4.684375e-06,0.004861483333297656
tikhonov,33.570702612077106,48.28894233176813,5.538909200297652e-06,0.0068339699999948305
graph_time_tikhonov,55.69609614168227,80.11280182589924,1.0653874787089868e-05,0.00871341666667528
temporal_laplacian,67.29430191387584,96.79573776092367,2.8850690766535656e-05,1.5526464600000205
