dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch,time_sec
movielens_graph_signal,gaussian__sigma1.0,mean,0.1,0,0.014576579362039321,0.1810151919522043,-inf,1.003333124525264,{},,2,0.0025890999986586394
movielens_graph_signal,gaussian__sigma1.0,mean,0.1,1,0.019047750674674825,0.3918564591869241,-inf,1.2515803053475423,{},,2,0.0021047999998700107
movielens_graph_signal,gaussian__sigma1.0,mean,0.1,2,0.015455012778067979,0.25100430252541006,-inf,1.312542635233014,{},,2,0.0020036999994772486
movielens_graph_signal,gaussian__sigma1.0,mean,0.1,3,0.017306142958877963,0.25803380013995275,-inf,1.0129761410297369,{},,2,0.002022900000156369
movielens_graph_signal,gaussian__sigma1.0,mean,0.1,4,0.01860746453352604,0.31500070307702527,-inf,1.6885426520542788,{},,2,0.0023653000007470837
movielens_graph_signal,gaussian__sigma1.0,mean,0.1,5,0.01707201790925885,0.2507258782938427,-inf,1.1235414434806794,{},,2,0.002169299999877694
